position,Company,location,weblink,Job ID
" Dotnet developer with Angular2 and above-Dallas,TX ", LiveMindz ," Dallas, TX, USA",https://www.dice.com/jobs/detail/dotnet-developer-with-angular2-and-above%26%2345dallas%2Ctx-livemindz-dallas-tx-75203/90915265/JPC90%26%234590?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 6391910
 .Net Developer / Lead ," DEEGIT, INC. "," Chicago, IL, USA",https://www.dice.com/jobs/detail/.net-developer-%26%2347-lead-deegit%2C-inc.-chicago-il-60290/91099677/6391910?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 6196626
 Full Stack .Net Developer , Tan Check Consolidated Inc. ," Round Rock, TX, USA",https://www.dice.com/jobs/detail/full-stack-.net-developer-tan-check-consolidated-inc.-round-rock-tx-78664/tcci/6196626?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 2020-482
 Senior .Net Developer , Veear ," Houston, TX, USA",https://www.dice.com/jobs/detail/senior-.net-developer-veear-houston-tx-77008/10110940/2020%26%2345482?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 6428643
 Azure .Net developer , Sqa Concepts Inc ," Atlanta, GA, USA",https://www.dice.com/jobs/detail/azure-.net-developer-sqa-concepts-inc-atlanta-ga-30301/10429483/6428643?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 18176
 .NET Developer (.NET Core) , Irvine Technology Corporation (ITC) ," Irvine, CA, USA",https://www.dice.com/jobs/detail/.net-developer-%28.net-core%29-irvine-technology-corporation-%28itc%29-irvine-ca-92614/itcca/18176?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : ss717171
 .Net Developer with Azure experience/ Azure .Net Developer/ .Net Azure Developer , Genesis NGN Inc. ," West Bend, WI, USA",https://www.dice.com/jobs/detail/.net-developer-with-azure-experience%26%2347-azure-.net-developer%26%2347-.net-azure-developer-genesis-ngn-inc.-west-bend-wi-53090/907374372/ss717171?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Originally Posted : 4 weeks ago
 Fullstack .NET Developer , Software Guidance & Assistance ," Columbus, OH, USA",https://www.dice.com/jobs/detail/fullstack-.net-developer-software-guidance-%26-assistance-columbus-oh-43085/sgainc/20%26%234500424?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 278553
 .NET Developer , Ettain Group ," Raleigh, NC, USA",https://www.dice.com/jobs/detail/.net-developer-ettain-group-raleigh-nc-27601/10230010/278553?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 6432630
 Full Stack .Net Developer (.Net Core/Azure) , HCL Global Systems ," Princeton, NJ, USA",https://www.dice.com/jobs/detail/full-stack-.net-developer-%28.net-core%26%2347azure%29-hcl-global-systems-princeton-nj-08540/80122013/6432630?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 224711
 Senior .NET Developer Associate , Sparks Group ," Washington, DC, USA",https://www.dice.com/jobs/detail/senior-.net-developer-associate-sparks-group-washington-dc-20037/10175732/224711?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 6317552
 .NET Developer , Naztec International Group LLC ," Miami, FL, USA",https://www.dice.com/jobs/detail/.net-developer-naztec-international-group-llc-miami-fl-33101/10119817/6317552?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D3%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=afc2568f-cfd4-4acb-9739-3046e9e4adb6,Position Id : 6317552
 .NET Developer , Naztec International Group LLC ," Miami, FL, USA",https://www.dice.com/jobs/detail/.net-developer-naztec-international-group-llc-miami-fl-33101/10119817/6317552?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Originally Posted : 1 week ago
 .Net Developer , Software Guidance & Assistance ," Southfield, MI, USA",https://www.dice.com/jobs/detail/.net-developer-software-guidance-%26-assistance-southfield-mi-48033/sgainc/20%26%234500678?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : DMU - 2008-1753
" .Net Developer with (.Net core, C#, Angular) "," DatamanUSA, LLC ", ,https://www.dice.com/jobs/detail/.net-developer-with-%28.net-core%2C-c%23%2C-angular%29-datamanusa%2C-llc-tx/10109429/DMU%26%2332%26%2345%26%23322008%26%23451753?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 179693
 Senior .NET Developer ," MATRIX Resources, Inc. "," Naperville, IL, USA",https://www.dice.com/jobs/detail/senior-.net-developer-matrix-resources%2C-inc.-naperville-il-60540/matrixga/179693?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : JPC93-93
 Fullstack Dotnet Developer with Angular -Sandiego , LiveMindz ," San Diego, CA, USA",https://www.dice.com/jobs/detail/fullstack-dotnet-developer-with-angular-%26%2345sandiego-livemindz-san-diego-ca-92101/90915265/JPC93%26%234593?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 6381814
 .NET Developer , Keylent ," Bethlehem, PA, USA",https://www.dice.com/jobs/detail/.net-developer-keylent-bethlehem-pa-18015/10423210A/6381814?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 178019
 .Net Developer ," MATRIX Resources, Inc. "," Jacksonville, FL, USA",https://www.dice.com/jobs/detail/.net-developer-matrix-resources%2C-inc.-jacksonville-fl-32099/matrixga/178019?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 6432692
 Full Stack .Net Developer (.Net Core/Azure) , Intellisoft Technologies ," Princeton, NJ, USA",https://www.dice.com/jobs/detail/full-stack-.net-developer-%28.net-core%26%2347azure%29-intellisoft-technologies-princeton-nj-08540/intelsft/6432692?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 6427745
 Need .Net/ dot net developer , Career Soft Solutions Inc ," Minneapolis, MN, USA",https://www.dice.com/jobs/detail/need-.net%26%2347-dot-net-developer-career-soft-solutions-inc-minneapolis-mn-55401/91026514/6427745?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : SBS -9087654
 C# developer / .Net Developer / Sr .Net Develoepr ," Sunrise Systems, Inc. "," Chester, NY 10918, USA",https://www.dice.com/jobs/detail/c%23-developer-%26%2347-.net-developer-%26%2347-sr-.net-develoepr-sunrise-systems%2C-inc.-chester-ny-10918/sunrise/SBS%26%2332%26%23459087654?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 6420853
 .NET with Angular exp/.NET Developer/.NET ," HSK Technologies, Inc. "," Montvale, NJ 07645, USA",https://www.dice.com/jobs/detail/.net-with-angular-exp%26%2347.net-developer%26%2347.net-hsk-technologies%2C-inc.-montvale-nj-07645/91086948/6420853?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 2020-1964
 .net Developer , Stellent IT LLC ," Buckhead, Atlanta, GA, USA",https://www.dice.com/jobs/detail/.net-developer-stellent-it-llc-buckhead-ga-30625/91022079/2020%26%23451964?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 6413278
 .NET Developer with Docker , InfoSmart Technologies Inc ," Franklin, TN, USA",https://www.dice.com/jobs/detail/.net-developer-with-docker-infosmart-technologies-inc-franklin-tn-37064/10198331/6413278?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Originally Posted : 2 weeks ago
 Full-Stack .NET Developer | 193472 , Vaco Technology ," Richardson, TX, USA",https://www.dice.com/jobs/detail/full%26%2345stack-.net-developer-%7C-193472-vaco-technology-richardson-tx-75080/10115369/FULLS46646%26%2345157?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : RVK-C-neet-TX
 .Net developer , Changepond Technologies ," Coppell, TX, USA",https://www.dice.com/jobs/detail/.net-developer-changepond-technologies-coppell-tx-75019/10378730/RVK%26%2345C%26%2345neet%26%2345TX?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : Sana_.NetMicro
 Senior .Net Developer with MicroServices , Spar Information Systems ," Dallas, TX, USA",https://www.dice.com/jobs/detail/senior-.net-developer-with-microservices-spar-information-systems-dallas-tx-75201/90719156/Sana_%26%23372ENetMicro?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : MA12973D
 Microsoft .NET Developer ," Vector Consulting, Inc "," Salem, OR, USA",https://www.dice.com/jobs/detail/microsoft-.net-developer-vector-consulting%2C-inc-salem-or-97301/vector/MA12973D?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 6423974
 .NET Developer , Trident Consulting Inc. ," Charlotte, NC, USA",https://www.dice.com/jobs/detail/.net-developer-trident-consulting-inc.-charlotte-nc-28201/10359132/6423974?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : JPC3182-3182
 .Net Developer , SmartIT Frame ," Orlando, FL, USA",https://www.dice.com/jobs/detail/.net-developer-smartit-frame-orlando-fl-32808/10528425/JPC3182%26%23453182?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 6392726
 Junior .Net Developer , Trident Consulting Inc. ," St. Louis, MO, USA",https://www.dice.com/jobs/detail/junior-.net-developer-trident-consulting-inc.-st.-louis-mo/10359132/6392726?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D4%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=b418bdac-370a-4a25-a6a6-62fcf61ade8f,Position Id : 6422947
 .Net developer with AWS , Headway Tek Inc ," Houston, TX, USA",https://www.dice.com/jobs/detail/.net-developer-with-aws-headway-tek-inc-houston-tx-77001/90987234/6422947?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : .NET_MJ
" .Net Developer in Seattle, WA : 12+ Month ", FSTONE Technologies ," Seattle, WA, USA",https://www.dice.com/jobs/detail/.net-developer-in-seattle%2C-wa-%3A-12%2B-month-fstone-technologies-seattle-wa-98101/10518135/%26%23372ENET_MJ?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : 6409821
 Sr .NET Developer , Euclid Innovations ," North Brunswick Township, NJ, USA",https://www.dice.com/jobs/detail/sr-.net-developer-euclid-innovations-north-brunswick-township-nj/10375704/6409821?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : EO3-1573362100
 Lead .NET Developer , CyberCoders ," Oklahoma City, OK, USA",https://www.dice.com/jobs/detail/lead-.net-developer-cybercoders-oklahoma-city-ok-73101/cybercod/EO3%26%23451573362100?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : EO3-1573352100
 .NET Developer , CyberCoders ," Oklahoma City, OK, USA",https://www.dice.com/jobs/detail/.net-developer-cybercoders-oklahoma-city-ok-73101/cybercod/EO3%26%23451573352100?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : Dot_Net_TNS
 Dot Net Developer ," SolutionIT, Inc. "," Cleveland, TN, USA",https://www.dice.com/jobs/detail/dot-net-developer-solutionit%2C-inc.-cleveland-tn-37311/10290916/Dot_Net_TNS?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : 2020-1342
 .Net Developer with Node JS , Cyber Space Technologies LLC ," Princeton Junction, West Windsor Township, NJ, USA",https://www.dice.com/jobs/detail/.net-developer-with-node-js-cyber-space-technologies-llc-princeton-jct-nj-08550/90934189/2020%26%23451342?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Originally Posted : 2 weeks ago
 Senior Full-Stack .NET Developer | 193925 , Vaco Technology ," Plano, TX, USA",https://www.dice.com/jobs/detail/senior-full%26%2345stack-.net-developer-%7C-193925-vaco-technology-plano-tx-75024/10115369/SENIO73914%26%2345107?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Originally Posted : 5 days ago
 .NET Developer , Kforce Technology Staffing ," Houston, TX, USA",https://www.dice.com/jobs/detail/.net-developer-kforce-technology-staffing-houston-tx-77002/kforcecx/ITWQG1879139?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : 6411926
 .Net Developer ," AppsIntegration, Inc. "," Plano, TX, USA",https://www.dice.com/jobs/detail/.net-developer-appsintegration%2C-inc.-plano-tx-75023/90906159/6411926?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : 6409945
 .Net Developer , Trident Consulting Inc. ," Richmond, VA, USA",https://www.dice.com/jobs/detail/.net-developer-trident-consulting-inc.-richmond-va-23173/10359132/6409945?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : 6410297
 .Net Developer ," Logic Soft, Inc. "," Houston, TX, USA",https://www.dice.com/jobs/detail/.net-developer-logic-soft%2C-inc.-houston-tx-77001/10121591/6410297?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : 6373811
 .Net developer(Must have C++ Exp) , Dew Softech Inc ," Allentown, PA, USA",https://www.dice.com/jobs/detail/.net-developer%28must-have-c%2B%2B-exp%29-dew-softech-inc-allentown-pa-18101/10243845/6373811?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : 6385842
 Junior .Net Developer , Indecomm Digital Services ," Swedesboro, NJ 08085, USA",https://www.dice.com/jobs/detail/junior-.net-developer-indecomm-digital-services-swedesboro-nj-08085/10122158/6385842?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : OOJ - 3486-2487
 Mid Level .Net Developer , Conch Technologies ," Chicago, IL, USA",https://www.dice.com/jobs/detail/mid-level-.net-developer-conch-technologies-chicago-il-60290/10125234/OOJ%26%2332%26%2345%26%23323486%26%23452487?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D5%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=255f061b-5f82-4364-a965-6bd993ad9f83,Position Id : 6422607
